GIS_Number,Doing Business As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
142847801000000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1194,,,,,,,,,0,0,0,0,142847801000000,Empty,Exempt,0,0,0,0,142847801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847901800000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,142847901800000,Empty,Exempt,0,0,0,0,142847901800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847901900000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1721,,,,,,,,,0,0,0,0,142847901900000,Empty,Exempt,0,0,0,0,142847901900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902000000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0574,,,,,,,,,0,0,0,0,142847902000000,Empty,Exempt,0,0,0,0,142847902000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,142847902100000,Empty,Exempt,0,0,0,0,142847902100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0688,,,,,,,,,0,0,0,0,142847902200000,Empty,Exempt,0,0,0,0,142847902200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0688,,,,,,,,,0,0,0,0,142847902300000,Empty,Exempt,0,0,0,0,142847902300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142847902400000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0918,,,,,,,,,0,0,0,0,142847902400000,Empty,Exempt,0,0,0,0,142847902400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0781,,,,,,,,,0,0,0,0,142848000100000,Empty,Exempt,0,0,0,0,142848000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,142848000200000,Empty,Exempt,0,0,0,0,142848000200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,142848000300000,Empty,Exempt,0,0,0,0,142848000300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000400000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1147,,,,,,,,,0,0,0,0,142848000400000,Empty,Exempt,0,0,0,0,142848000400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000600000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0229,,,,,,,,,0,0,0,0,142848000600000,Empty,Exempt,0,0,0,0,142848000600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848000900000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.184,,,,,,,,,0,0,0,0,142848000900000,Empty,Exempt,0,0,0,0,142848000900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2066,,,,,,,,,0,0,0,0,142848100100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142848100200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1148,,,,,,,,,0,0,0,0,142848100200000,Empty,Exempt,0,0,0,0,,,,,,,,,
142848300100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1022,,,,,,,,,0,0,0,0,142848300100000,Empty,Exempt,0,0,0,0,142848300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142848700500000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2101,,,,,,,,,0,0,0,0,142848700500000,Empty,Exempt,0,0,0,0,,,,,,,,,
142910300100000,,Exempt,Empty,423,5TH ST NW,CITY OF CEDAR RAPIDS,0.0901,,,,,,,,,0,0,0,0,142910300100000,Empty,Exempt,0,0,0,0,,,,,,,,,
142910600100000,,Exempt,Empty,222,3RD ST NW,CITY OF CEDAR RAPIDS,2.2361,,,,,,,,,0,0,0,0,142910600100000,Empty,Exempt,0,0,0,0,142910600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910800500000,VACANT LOT,Exempt,Empty,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,,0,0,0,0,142910800500000,Empty,Exempt,0,0,0,0,142910800500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900100000,VACANT LOT,Exempt,Empty,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,,0,0,0,0,142910900100000,Empty,Exempt,0,0,0,0,142910900100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900200000,VACANT LOT,Exempt,Empty,616,C AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,,0,0,0,0,142910900200000,Empty,Exempt,0,0,0,0,142910900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142910900300000,VACANT LOT,Exempt,Empty,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.165,,,,,,,,,0,0,0,0,142910900300000,Empty,Exempt,0,0,0,0,142910900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142911001500000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.0098,,,,,,,,,0,0,0,0,142911001500000,Empty,Exempt,0,0,0,0,142911001500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913000800000,,Exempt,NW 311,620,C AVE NW,CEDAR RAPIDS CITY OF,0.1952,,,,,,,,,0,0,0,0,142913000800000,NW 311,Exempt,0,0,0,0,142913000800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913101600000,PAVING AND FENCING,Exempt,Empty,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,142913101600000,Empty,Exempt,0,0,0,0,142913101600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142913101700000,PAVING ONLY,Exempt,Empty,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,,0,0,0,0,142913101700000,Empty,Exempt,0,0,0,0,142913101700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142915500100000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.2346,,,,,,,,,0,0,0,0,142915500100000,Empty,Exempt,0,0,0,0,142915500100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142918900800000,,Exempt,Empty,843,3RD AVE SW,CITY OF CEDAR RAPIDS,0.0575,,,,,,,,,0,0,0,0,142918900800000,Empty,Exempt,0,0,0,0,142918900800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142920300400000,,Exempt,Empty,1113,C AVE NW,CEDAR RAPIDS CITY OF,0.1321,,,,,,,,,0,0,0,0,142920300400000,Empty,Exempt,0,0,0,0,142920300400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142920300500000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.132,,,,,,,,,0,0,0,0,142920300500000,Empty,Exempt,0,0,0,0,142920300500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142920300600000,,Exempt,Empty,1123,C AVE NW,CITY OF CEDAR RAPIDS,0.132,,,,,,,,,0,0,0,0,142920300600000,Empty,Exempt,0,0,0,0,142920300600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142922602200000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.221,,,,,,,,,0,0,0,0,142922602200000,Empty,Exempt,0,0,0,0,142922602200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142925600100000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.0839,,,,,,,,,0,0,0,0,142925600100000,Empty,Exempt,0,0,0,0,142925600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142928500300000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.1269,,,,,,,,,0,0,0,0,142928500300000,Empty,Exempt,0,0,0,0,142928500300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142930600100000,,Exempt,Empty,950,ROCKFORD RD SW,CITY OF CEDAR RAPIDS,20.0032,,,,,,,,,0,0,0,0,142930600100000,Empty,Exempt,0,0,0,0,142930600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142932600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.6736,,,,,,,,,0,0,0,0,142932600100000,Empty,Exempt,0,0,0,0,142932600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142937600100000,,Exempt,Empty,1100,ROCKFORD RD SW,CITY OF CEDAR RAPIDS,6.7615,,,,,,,,,0,0,0,0,142937600100000,Empty,Exempt,0,0,0,0,142937600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142937600300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.1231,,,,,,,,,0,0,0,0,142937600300000,Empty,Exempt,0,0,0,0,142937600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142940100200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.6013,,,,,,,,,0,0,0,0,142940100200000,Empty,Exempt,0,0,0,0,142940100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142945200100000,,Exempt,Empty,1010,10TH AVE SW,CEDAR RAPIDS CITY OF,0.4154,,,,,,,,,0,0,0,0,142945200100000,Empty,Exempt,0,0,0,0,142945200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
142948301200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0689,,,,,,,,,0,0,0,0,142948301200000,Empty,Exempt,0,0,0,0,142948301200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143013000300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3902,,,,,,,,,0,0,0,0,143013000300000,Empty,Exempt,0,0,0,0,143013000300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143020300100000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,5.7,,,,,,,,,0,0,0,0,143020300100000,Empty,Exempt,0,0,0,0,143020300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143020400200000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,2.43,,,,,,,,,0,0,0,0,143020400200000,Empty,Exempt,0,0,0,0,143020400200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143020400300000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,2.0,,,,,,,,,0,0,0,0,143020400300000,Empty,Exempt,0,0,0,0,143020400300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143030101000000,,Exempt,Empty,0,VACANT LAND NW,CITY OF CEDAR RAPIDS,0.1384,,,,,,,,,0,0,0,0,143030101000000,Empty,Exempt,0,0,0,0,143030101000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143037700100000,,Exempt,Empty,0,CITY SIDEWALK SW,CITY OF CEDAR RAPIDS,0.1,,,,,,,,,0,0,0,0,143037700100000,Empty,Exempt,0,0,0,0,143037700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143040600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1233,,,,,,,,,0,0,0,0,143040600100000,Empty,Exempt,0,0,0,0,143040600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143045202500000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2161,,,,,,,,,0,0,0,0,143045202500000,Empty,Exempt,0,0,0,0,143045202500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143045202600000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,2.2789,,,,,,,,,0,0,0,0,143045202600000,Empty,Exempt,0,0,0,0,143045202600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143115202900000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.65,,,,,,,,,0,0,0,0,143115202900000,Empty,Exempt,0,0,0,0,143115202900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143117604900000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.35,,,,,,,,,0,0,0,0,143117604900000,Empty,Exempt,0,0,0,0,143117604900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143117605000000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.08,,,,,,,,,0,0,0,0,143117605000000,Empty,Exempt,0,0,0,0,143117605000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143117605700000,,Exempt,SW 420,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.45,,,,,,,,,0,0,0,0,143117605700000,SW 420,Exempt,0,0,0,0,143117605700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143117605800000,,Exempt,SW 420,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.33,,,,,,,,,0,0,0,0,143117605800000,SW 420,Exempt,0,0,0,0,143117605800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143120100200000,,Exempt,Empty,2604,16TH AVE SW,CEDAR RAPIDS CITY OF,1.38,,,,,,,,,0,0,0,0,143120100200000,Empty,Exempt,0,0,0,0,,,,,,,,,
143137600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1423,,,,,,,,,0,0,0,0,143137600100000,Empty,Exempt,0,0,0,0,143137600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143137701200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2064,,,,,,,,,0,0,0,0,143137701200000,Empty,Exempt,0,0,0,0,143137701200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143137702000000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.8283,,,,,,,,,0,0,0,0,143137702000000,Empty,Exempt,0,0,0,0,143137702000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143137702100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.2936,,,,,,,,,0,0,0,0,143137702100000,Empty,Exempt,0,0,0,0,143137702100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143218500200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1194,,,,,,,,,0,0,0,0,143218500200000,Empty,Exempt,0,0,0,0,143218500200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143227601900000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.13,,,,,,,,,0,0,0,0,143227601900000,Empty,Exempt,0,0,0,0,143227601900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143227800300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.2556,,,,,,,,,0,0,0,0,143227800300000,Empty,Exempt,0,0,0,0,143227800300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143227801200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1283,,,,,,,,,0,0,0,0,143227801200000,Empty,Exempt,0,0,0,0,143227801200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143228000100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.8267,,,,,,,,,0,0,0,0,143228000100000,Empty,Exempt,0,0,0,0,143228000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143228200100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1252,,,,,,,,,0,0,0,0,143228200100000,Empty,Exempt,0,0,0,0,143228200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143311000100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,4.5066,,,,,,,,,0,0,0,0,143311000100000,Empty,Exempt,0,0,0,0,143311000100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143312700100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.1775,,,,,,,,,0,0,0,0,143312700100000,Empty,Exempt,0,0,0,0,143312700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143312700200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3419,,,,,,,,,0,0,0,0,143312700200000,Empty,Exempt,0,0,0,0,143312700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143316500600000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0861,,,,,,,,,0,0,0,0,143316500600000,Empty,Exempt,0,0,0,0,143316500600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143322800100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.5725,,,,,,,,,0,0,0,0,143322800100000,Empty,Exempt,0,0,0,0,,,,,,,,,
143322800200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.8509,,,,,,,,,0,0,0,0,143322800200000,Empty,Exempt,0,0,0,0,,,,,,,,,
143332800300000,,Exempt,Empty,509,WILSON AVE SW,CITY OF CEDAR RAPIDS,0.1757,,,,,,,,,0,0,0,0,143332800300000,Empty,Exempt,0,0,0,0,143332800300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143340301100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6285,,,,,,,,,0,0,0,0,143340301100000,Empty,Exempt,0,0,0,0,143340301100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143432600100000,,Exempt,Empty,325,WILSON AVE DR SW,CITY OF CEDAR RAPIDS,40.0191,,,,,,,,,0,0,0,0,143432600100000,Empty,Exempt,0,0,0,0,143432600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143437602200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.7418,,,,,,,,,0,0,0,0,143437602200000,Empty,Exempt,0,0,0,0,143437602200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143437700200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,19.0063,,,,,,,,,0,0,0,0,143437700200000,Empty,Exempt,0,0,0,0,143437700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143440100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,7.0323,,,,,,,,,0,0,0,0,143440100100000,Empty,Exempt,0,0,0,0,143440100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143445100300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,43.2773,,,,,,,,,0,0,0,0,143445100300000,Empty,Exempt,0,0,0,0,143445100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143445101600000,,Exempt,SW 431,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.22,,,,,,,,,0,0,0,0,143445101600000,SW 431,Exempt,0,0,0,0,143445101600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143510100400000,,Exempt,Empty,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,8.8605,,,,,,,,,0,0,0,0,143510100400000,Empty,Exempt,0,0,0,0,143510100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143520200200000,,Exempt,Empty,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,8.3954,,,,,,,,,0,0,0,0,143520200200000,Empty,Exempt,0,0,0,0,143520200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143527701100000,,Exempt,Empty,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,5.5567,,,,,,,,,0,0,0,0,143527701100000,Empty,Exempt,0,0,0,0,143527701100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143532700100000,VACANT LAND / PAVING,Exempt,COMM SE,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.85,,,,,,,,,0,0,0,0,143532700100000,COMM SE,Exempt,0,0,0,0,143532700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143532700200000,VACANT (PAVING ONLY),Exempt,COMM SE,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,8.04,,,,,,,,,0,0,0,0,143532700200000,COMM SE,Exempt,0,0,0,0,143532700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143535100100000,,Exempt,Empty,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,0.848,,,,,,,,,0,0,0,0,143535100100000,Empty,Exempt,0,0,0,0,143535100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143537700100000,CEDAR RAPIDS,Exempt,COMM SE,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,54.0,,,,,,,,,0,0,0,0,143537700100000,COMM SE,Exempt,0,0,0,0,143537700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143545100100000,,Exempt,Empty,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,31.0225,,,,,,,,,0,0,0,0,143545100100000,Empty,Exempt,0,0,0,0,143545100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143545200100000,VACANT,Exempt,COMM SE,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,12.69,,,,,,,,,0,0,0,0,143545200100000,COMM SE,Exempt,0,0,0,0,143545200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143547700100000,,Exempt,SE 242,3019,FIR AVE SE,CEDAR RAPIDS CITY OF,1.79,Single-Family,2 Story Frame,1870,1482.0,,,,,0,0,0,0,143547700100000,SE 242,Exempt,0,0,0,0,143547700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
143640200100000,,Exempt,Empty,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,186.9415,,,,,,,,,0,0,0,0,143640200100000,Empty,Exempt,0,0,0,0,143640200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
