GIS_Number,Doing Business As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
143647700100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,17.6063,,,,,,,,,0,0,0,0,143647700100000,Empty,Exempt,0,0,0,0,143647700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
151932603600000,,Exempt,Empty,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.32,,,,,,,,,0,0,0,0,151932603600000,Empty,Exempt,0,0,0,0,,,,,,,,,
151935103100000,,Exempt,Empty,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,151935103100000,Empty,Exempt,0,0,0,0,,,,,,,,,
152935100200000,,Exempt,Empty,0,VACANT LAND SE,CITY OF CEDAR RAPIDS,25.9666,,,,,,,,,0,0,0,0,152935100200000,Empty,Exempt,0,0,0,0,152935100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153040300100000,,Exempt,Empty,6665,OTIS RD SE,CITY OF CEDAR RAPIDS,5.3012,,,,,,,,,0,0,0,0,153040300100000,Empty,Exempt,0,0,0,0,153040300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153210200100000,,Exempt,Empty,7525,BERTRAM RD SE,CITY OF CEDAR RAPIDS,133.9316,,,,,,,,,0,0,0,0,153210200100000,Empty,Exempt,0,0,0,0,153210200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153222600100000,,Exempt,Empty,1401,CEDAR BEND LN SW,CITY OF CEDAR RAPIDS,31.1042,,,,,Veterinary Clinic,1960,4316,multiple bldgs on this parcel,0,0,0,0,153222600100000,Empty,Exempt,0,0,0,0,153222600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153325100100000,,Exempt,SE 246,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,10.07,,,,,,,,,0,0,0,0,153325100100000,SE 246,Exempt,0,0,0,0,153325100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153330100100000,,Exempt,SE 246,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,3.47,,,,,,,,,0,0,0,0,153330100100000,SE 246,Exempt,0,0,0,0,153330100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153332600100000,,Exempt,SE 246,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,33.67,,,,,,,,,0,0,0,0,153332600100000,SE 246,Exempt,0,0,0,0,153332600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153335100100000,,Exempt,SE 246,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,5.56,,,,,,,,,0,0,0,0,153335100100000,SE 246,Exempt,0,0,0,0,153335100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
153337700100000,,Exempt,SE 246,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,2.4,,,,,,,,,0,0,0,0,153337700100000,SE 246,Exempt,0,0,0,0,153337700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190210100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,26.3182,,,,,,,,,0,0,0,0,190210100100000,Empty,Exempt,0,0,0,0,190210100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190212600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,19.147,,,,,,,,,0,0,0,0,190212600100000,Empty,Exempt,0,0,0,0,190212600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190215100100000,,Exempt,Empty,2727,OLD RIVER RD SW,CITY OF CEDAR RAPIDS,23.927,,,,,,,,,0,0,0,0,190215100100000,Empty,Exempt,0,0,0,0,190215100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190217600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,10.6874,,,,,,,,,0,0,0,0,190217600100000,Empty,Exempt,0,0,0,0,190217600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190220100100000,VACANT LAND SE,Exempt,COMM SE,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,27.0,,,,,,,,,0,0,0,0,190220100100000,COMM SE,Exempt,0,0,0,0,190220100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190222600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,6.2695,,,,,,,,,0,0,0,0,190222600100000,Empty,Exempt,0,0,0,0,190222600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190227600200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.6607,,,,,,,,,0,0,0,0,190227600200000,Empty,Exempt,0,0,0,0,190227600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190310100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.216,,,,,,,,,0,0,0,0,190310100100000,Empty,Exempt,0,0,0,0,190310100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190320100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,160.1244,,,,,,,,,0,0,0,0,190320100100000,Empty,Exempt,0,0,0,0,190320100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190327600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,35.1466,,,,,,,,,0,0,0,0,190327600100000,Empty,Exempt,0,0,0,0,190327600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190327600400000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.7334,,,,,,,,,0,0,0,0,190327600400000,Empty,Exempt,0,0,0,0,190327600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190332600300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,2.358,,,,,,,,,0,0,0,0,190332600300000,Empty,Exempt,0,0,0,0,190332600300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190417900200000,,Exempt,Empty,28,37TH AVE SW,CITY OF CEDAR RAPIDS,4.2425,,,,,,,,,0,0,0,0,190417900200000,Empty,Exempt,0,0,0,0,190417900200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190440100100000,,Exempt,Empty,3702,BOWLING ST SW,CITY OF CEDAR RAPIDS,7.832,,,,,,,,,0,0,0,0,190440100100000,Empty,Exempt,0,0,0,0,190440100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190440100200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,3.3121,,,,,,,,,0,0,0,0,190440100200000,Empty,Exempt,0,0,0,0,190440100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190440100300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,4.2247,,,,,,,,,0,0,0,0,190440100300000,Empty,Exempt,0,0,0,0,190440100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190442600500000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.5671,,,,,,,,,0,0,0,0,190442600500000,Empty,Exempt,0,0,0,0,190442600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190445100300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,11.1455,,,,,,,,,0,0,0,0,190445100300000,Empty,Exempt,0,0,0,0,190445100300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190525200100000,,Exempt,Empty,1701,33RD AVE SW,CEDAR RAPIDS CITY OF,0.9738,,,,,,,,,0,0,0,0,190525200100000,Empty,Exempt,0,0,0,0,190525200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190525200200000,,Exempt,Empty,1733,33RD AVE SW,CEDAR RAPIDS CITY OF,0.3786,,,,,,,,,0,0,0,0,190525200200000,Empty,Exempt,0,0,0,0,190525200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190535100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.4219,,,,,,,,,0,0,0,0,190535100100000,Empty,Exempt,0,0,0,0,190535100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190537600200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.835,,,,,,,,,0,0,0,0,190537600200000,Empty,Exempt,0,0,0,0,190537600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190612600400000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.8,,,,,,,,,0,0,0,0,190612600400000,Empty,Exempt,0,0,0,0,190612600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190620300100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.7863,,,,,,,,,0,0,0,0,190620300100000,Empty,Exempt,0,0,0,0,190620300100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190627601800000,,Exempt,SW 429,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.46,,,,,,,,,0,0,0,0,190627601800000,SW 429,Exempt,0,0,0,0,190627601800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190627602800000,,Exempt,SW 429,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.47,,,,,,,,,0,0,0,0,190627602800000,SW 429,Exempt,0,0,0,0,190627602800000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190630200100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,42.3399,,,,,,,,,0,0,0,0,190630200100000,Empty,Exempt,0,0,0,0,190630200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190640100200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,16.7905,,,,,,,,,0,0,0,0,190640100200000,Empty,Exempt,0,0,0,0,190640100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190642600200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,30.8802,,,,,,,,,0,0,0,0,190642600200000,Empty,Exempt,0,0,0,0,190642600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190645100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,12.2921,,,,,,,,,0,0,0,0,190645100100000,Empty,Exempt,0,0,0,0,190645100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190647600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,19.2426,,,,,,,,,0,0,0,0,190647600100000,Empty,Exempt,0,0,0,0,190647600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190720200100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.3609,,,,,,,,,0,0,0,0,190720200100000,Empty,Exempt,0,0,0,0,190720200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190722600200000,,Exempt,Empty,4801,EDGEWOOD RD SW,CEDAR RAPIDS CITY OF,2.293,,,,,,,,,0,0,0,0,190722600200000,Empty,Exempt,0,0,0,0,190722600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190722700100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,43.3004,,,,,,,,,0,0,0,0,190722700100000,Empty,Exempt,0,0,0,0,190722700100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190812700300000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,14.6706,,,,,,,,,0,0,0,0,190812700300000,Empty,Exempt,0,0,0,0,190812700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190830100500000,,Exempt,Empty,5430,DOWNS BLVD SW,CITY OF CEDAR RAPIDS,0.8244,,,,,,,,,0,0,0,0,190830100500000,Empty,Exempt,0,0,0,0,190830100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190830101100000,,Exempt,Empty,5515,WILLOW CREEK DR SW,CITY OF CEDAR RAPIDS,1.8423,,,,,,,,,0,0,0,0,190830101100000,Empty,Exempt,0,0,0,0,190830101100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190920200100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,5.8836,,,,,,,,,0,0,0,0,190920200100000,Empty,Exempt,0,0,0,0,190920200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190922600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,20.7497,,,,,,,,,0,0,0,0,190922600100000,Empty,Exempt,0,0,0,0,,,,,,,,,
190925100100000,,Exempt,Empty,442,50TH AVE CT SW,CITY OF CEDAR RAPIDS,3.3938,,,,,,,,,0,0,0,0,190925100100000,Empty,Exempt,0,0,0,0,190925100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
190930100200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3437,,,,,,,,,0,0,0,0,190930100200000,Empty,Exempt,0,0,0,0,190930100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191112700200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,9.9997,,,,,,,,,0,0,0,0,191112700200000,Empty,Exempt,0,0,0,0,191112700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191120400400000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.3753,,,,,,,,,0,0,0,0,191120400400000,Empty,Exempt,0,0,0,0,191120400400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191137700200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,5.1604,,,,,,,,,0,0,0,0,191137700200000,Empty,Exempt,0,0,0,0,191137700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191137701600000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,,,,,,,,,,0,0,0,0,191137701600000,Empty,Exempt,0,0,0,0,191137701600000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191415700900000,,Exempt,SW 422,O,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.6,,,,,,,,,0,0,0,0,191415700900000,SW 422,Exempt,0,0,0,0,191415700900000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191415801000000,,Exempt,SW 422,O,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.44,,,,,,,,,0,0,0,0,191415801000000,SW 422,Exempt,0,0,0,0,191415801000000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191417900400000,,Exempt,SW 422,O,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.13,,,,,,,,,0,0,0,0,191417900400000,SW 422,Exempt,0,0,0,0,191417900400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191535100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.0345,,,,,,,,,0,0,0,0,191535100100000,Empty,Exempt,0,0,0,0,191535100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191610203200000,,Exempt,Empty,48,OKLAHOMA AVE SW,CITY OF CEDAR RAPIDS,0.3101,,,,,,,,,0,0,0,0,191610203200000,Empty,Exempt,0,0,0,0,191610203200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191610600500000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1415,,,,,,,,,0,0,0,0,191610600500000,Empty,Exempt,0,0,0,0,191610600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191612701100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3453,,,,,,,,,0,0,0,0,191612701100000,Empty,Exempt,0,0,0,0,191612701100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191612701200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3459,,,,,,,,,0,0,0,0,191612701200000,Empty,Exempt,0,0,0,0,191612701200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191615200200000,,Exempt,SW 422,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.12,,,,,,,,,0,0,0,0,191615200200000,SW 422,Exempt,0,0,0,0,191615200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191615500700000,,Exempt,SW 422,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.72,,,,,,,,,0,0,0,0,191615500700000,SW 422,Exempt,0,0,0,0,191615500700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191620100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.8879,,,,,,,,,0,0,0,0,191620100100000,Empty,Exempt,0,0,0,0,191620100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191620100200000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,5.8399,,,,,,,,,0,0,0,0,191620100200000,Empty,Exempt,0,0,0,0,191620100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191640100400000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.3188,,,,,,,,,0,0,0,0,191640100400000,Empty,Exempt,0,0,0,0,191640100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191640100500000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.4086,,,,,,,,,0,0,0,0,191640100500000,Empty,Exempt,0,0,0,0,191640100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191647700300000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.5261,,,,,,,,,0,0,0,0,191647700300000,Empty,Exempt,0,0,0,0,191647700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191712600400000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.7449,,,,,,,,,0,0,0,0,191712600400000,Empty,Exempt,0,0,0,0,191712600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191917600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,118.0134,,,,,,,,,0,0,0,0,191917600100000,Empty,Exempt,0,0,0,0,191917600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191920100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,380.7,,,,,,,,,0,0,0,0,191920100100000,Empty,Exempt,0,0,0,0,191920100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192022600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,14.9277,,,,,,,,,0,0,0,0,192022600100000,Empty,Exempt,0,0,0,0,192022600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192030100200000,,Exempt,SW 418,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,37.36,,,,,,,,,0,0,0,0,192030100200000,SW 418,Exempt,0,0,0,0,,,,,,,,,
192032600100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,61.13,,,,,,,,,0,0,0,0,192032600100000,Empty,Exempt,0,0,0,0,192032600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192037600200000,,Exempt,SW 418,1500,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,21.95,,,,,,,,,0,0,0,0,192037600200000,SW 418,Exempt,0,0,0,0,192037600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192037600300000,,Exempt,SW 418,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,13.22,,,,,,,,,0,0,0,0,192037600300000,SW 418,Exempt,0,0,0,0,,,,,,,,,
192920100400000,,Exempt,Empty,9505,18TH ST SW,CITY OF CEDAR RAPIDS,155.7365,,,,,,,,,0,0,0,0,192920100400000,Empty,Exempt,0,0,0,0,192920100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193010100100000,,Exempt,Empty,2121,ARTHUR COLLINS PKWY SW,CITY OF CEDAR RAPIDS,937.9435,,,,,,,,,0,0,0,0,193010100100000,Empty,Exempt,0,0,0,0,193010100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193020100500000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2193,,,,,,,,,0,0,0,0,193020100500000,Empty,Exempt,0,0,0,0,193020100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193037600100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,39.0,,,,,,,,,0,0,0,0,193037600100000,Empty,Exempt,0,0,0,0,193037600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193110100100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,157.0,,,,,,,,,0,0,0,0,193110100100000,Empty,Exempt,0,0,0,0,193110100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193222600100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,35.5,,,,,,,,,0,0,0,0,193222600100000,Empty,Exempt,0,0,0,0,193222600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
200115601500000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.34,,,,,,,,,0,0,0,0,200115601500000,Empty,Exempt,0,0,0,0,200115601500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
200115700200000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.59,,,,,,,,,0,0,0,0,200115700200000,Empty,Exempt,0,0,0,0,200115700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
200142900300000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.5626,,,,,,,,,0,0,0,0,200142900300000,Empty,Exempt,0,0,0,0,200142900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202410100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,597.63,,,,,,,,,0,0,0,0,202410100100000,Empty,Exempt,0,0,0,0,202410100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202525100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,115.3764,,,,,,,,,0,0,0,0,202525100100000,Empty,Exempt,0,0,0,0,202525100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202610100100000,,Exempt,Empty,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,115.3766,,,,,,,,,0,0,0,0,202610100100000,Empty,Exempt,0,0,0,0,202610100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202612600100000,,Exempt,Empty,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,272.19,,,,,,,,,0,0,0,0,202612600100000,Empty,Exempt,0,0,0,0,202612600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
